DataNumber:4274
Load			Extension			Broadwise Extension			Displacement			Stress			Strain			Time
20.4000		1.2424		0.0000		1.2323		204.0000		2.4848		16.1000
20.4000		1.2424		0.0000		1.2323		204.0000		2.4848		16.1500
20.5000		1.2525		0.0000		1.2424		205.0000		2.5050		16.2000
20.6000		1.2525		0.0000		1.2424		206.0000		2.5050		16.2500
20.7000		1.2626		0.0000		1.2525		207.0000		2.5252		16.3000
20.8000		1.2626		0.0000		1.2525		208.0000		2.5252		16.3500
20.9000		1.2626		0.0000		1.2525		209.0000		2.5252		16.4000
20.9000		1.2727		0.0000		1.2626		209.0000		2.5455		16.4500
20.9000		1.2727		0.0000		1.2626		209.0000		2.5455		16.5000
21.0000		1.2828		0.0000		1.2727		210.0000		2.5657		16.5500
21.1000		1.2828		0.0000		1.2727		211.0000		2.5657		16.6000
21.2000		1.2929		0.0000		1.2828		212.0000		2.5859		16.6500
21.3000		1.2929		0.0000		1.2828		213.0000		2.5859		16.7000
21.4000		1.2929		0.0000		1.2828		214.0000		2.5859		16.7500
21.4000		1.3030		0.0000		1.2929		214.0000		2.6061		16.8000
21.5000		1.3030		0.0000		1.2929		215.0000		2.6061		16.8500
21.5000		1.3131		0.0000		1.3030		215.0000		2.6263		16.9000
21.6000		1.3131		0.0000		1.3030		216.0000		2.6263		16.9500
21.7000		1.3232		0.0000		1.3131		217.0000		2.6465		17.0000
21.8000		1.3232		0.0000		1.3131		218.0000		2.6465		17.0500
21.9000		1.3232		0.0000		1.3131		219.0000		2.6465		17.1000
21.9000		1.3333		0.0000		1.3232		219.0000		2.6667		17.1500
22.0000		1.3333		0.0000		1.3232		220.0000		2.6667		17.2000
22.1000		1.3434		0.0000		1.3333		221.0000		2.6869		17.2500
22.1000		1.3434		0.0000		1.3333		221.0000		2.6869		17.3000
22.2000		1.3434		0.0000		1.3333		222.0000		2.6869		17.3500
22.3000		1.3535		0.0000		1.3434		223.0000		2.7071		17.4000
22.4000		1.3535		0.0000		1.3434		224.0000		2.7071		17.4500
22.4000		1.3636		0.0000		1.3535		224.0000		2.7273		17.5000
22.5000		1.3636		0.0000		1.3535		225.0000		2.7273		17.5500
22.6000		1.3737		0.0000		1.3636		226.0000		2.7475		17.6000
22.6000		1.3737		0.0000		1.3636		226.0000		2.7475		17.6500
22.7000		1.3737		0.0000		1.3636		227.0000		2.7475		17.7000
22.8000		1.3838		0.0000		1.3737		228.0000		2.7677		17.7500
22.9000		1.3838		0.0000		1.3737		229.0000		2.7677		17.8000
22.9000		1.3939		0.0000		1.3838		229.0000		2.7879		17.8500
23.0000		1.3939		0.0000		1.3838		230.0000		2.7879		17.9000
23.0000		1.3939		0.0000		1.3838		230.0000		2.7879		17.9500
23.1000		1.4040		0.0000		1.3939		231.0000		2.8081		18.0000
23.2000		1.4040		0.0000		1.3939		232.0000		2.8081		18.0500
23.3000		1.4141		0.0000		1.4040		233.0000		2.8283		18.1000
23.4000		1.4141		0.0000		1.4040		234.0000		2.8283		18.1500
23.4000		1.4242		0.0000		1.4141		234.0000		2.8485		18.2000
23.4000		1.4242		0.0000		1.4141		234.0000		2.8485		18.2500
23.5000		1.4242		0.0000		1.4141		235.0000		2.8485		18.3000
23.6000		1.4343		0.0000		1.4242		236.0000		2.8687		18.3500
23.7000		1.4343		0.0000		1.4242		237.0000		2.8687		18.4000
23.8000		1.4444		0.0000		1.4343		238.0000		2.8889		18.4500
23.8000		1.4444		0.0000		1.4343		238.0000		2.8889		18.5000
23.9000		1.4545		0.0000		1.4444		239.0000		2.9091		18.5500
23.9000		1.4545		0.0000		1.4444		239.0000		2.9091		18.6000
24.0000		1.4545		0.0000		1.4444		240.0000		2.9091		18.6500
24.1000		1.4646		0.0000		1.4545		241.0000		2.9293		18.7000
24.2000		1.4646		0.0000		1.4545		242.0000		2.9293		18.7500
24.3000		1.4747		0.0000		1.4646		243.0000		2.9495		18.8000
24.3000		1.4747		0.0000		1.4646		243.0000		2.9495		18.8500
24.4000		1.4747		0.0000		1.4646		244.0000		2.9495		18.9000
24.5000		1.4848		0.0000		1.4747		245.0000		2.9697		18.9500
24.5000		1.4848		0.0000		1.4747		245.0000		2.9697		19.0000
24.6000		1.4949		0.0000		1.4848		246.0000		2.9899		19.0500
24.7000		1.4949		0.0000		1.4848		247.0000		2.9899		19.1000
24.8000		1.5050		0.0000		1.4949		248.0000		3.0101		19.1500
24.9000		1.5050		0.0000		1.4949		249.0000		3.0101		19.2000
24.9000		1.5050		0.0000		1.4949		249.0000		3.0101		19.2500
24.9000		1.5151		0.0000		1.5050		249.0000		3.0303		19.3000
24.9000		1.5151		0.0000		1.5050		249.0000		3.0303		19.3500
25.0000		1.5253		0.0000		1.5151		250.0000		3.0505		19.4000
25.1000		1.5253		0.0000		1.5151		251.0000		3.0505		19.4500
25.2000		1.5253		0.0000		1.5151		252.0000		3.0505		19.5000
25.3000		1.5354		0.0000		1.5253		253.0000		3.0707		19.5500
